applicant_id,age,gender,marital_status,num_dependents,education_level,state,residence_type,employment_type,work_experience_years,monthly_income_inr,bank_balance_avg_3m_inr,savings_rate_pct,upi_monthly_txn_count,upi_monthly_txn_value_inr,mobile_bill_ontime_pct,utility_bill_ontime_pct,gst_filed_regularly,credit_history_months,num_credit_accounts,has_credit_card,has_secured_loan,credit_mix_score,credit_utilization_pct,num_hard_inquiries_12m,num_missed_payments_24m,num_defaults,existing_active_loans,loan_purpose,loan_amount_requested_inr,loan_tenure_months,estimated_emi_inr,debt_to_income_ratio,credit_score,interest_rate_pct,loan_decision
BC00113,43,Female,Married,2,Higher Secondary,Maharashtra,Parental,Self-Employed,0,92243,138610,9.6,33,56951,56.7,65.3,1,1,12,0,0,1,23.6,1,2,0,5,Vehicle Loan,663398,120,9063,0.369,693,14.45,Conditionally Approved
BC00114,44,Male,Married,4,Higher Secondary,Madhya Pradesh,Rented,Self-Employed,1,50098,78659,19.1,32,27088,82.0,97.0,0,0,7,1,0,2,11.0,0,1,0,1,Home Loan,1584230,24,73691,1.571,771,10.18,Rejected
BC00115,57,Female,Divorced,3,Graduate,Maharashtra,Rented,Self-Employed,0,149678,301984,5.0,37,201128,94.2,82.6,0,3,10,1,1,3,14.2,3,0,0,0,Home Loan,1813796,36,59210,0.396,809,8.02,Approved
BC00116,55,Female,Married,1,Secondary,Gujarat,Parental,Self-Employed,1,72620,178879,6.6,31,37401,77.3,97.1,1,57,3,0,1,2,15.6,3,0,2,0,Personal Loan,4840280,24,225146,3.1,701,9.15,Rejected
BC00117,64,Male,Married,2,Post Graduate,Rajasthan,Parental,Self-Employed,0,141270,150669,28.8,30,94607,77.4,39.3,1,35,2,0,0,0,28.2,2,0,1,0,Vehicle Loan,901980,60,19521,0.138,735,11.29,Conditionally Approved
BC00118,60,Female,Married,0,Higher Secondary,Madhya Pradesh,Rented,Salaried,5,95119,257573,15.5,29,90613,65.5,87.5,-1,1,0,1,1,2,56.2,1,0,0,2,Education Loan,1816299,120,24814,0.366,683,15.95,Conditionally Approved
BC00119,42,Female,Widowed,2,Post Graduate,Madhya Pradesh,Owned,Salaried,0,63714,95967,18.1,37,66601,98.3,65.4,-1,26,4,1,0,2,41.9,0,0,1,2,Home Loan,4517610,12,398853,6.417,728,11.84,Rejected
BC00120,47,Male,Single,1,Post Graduate,Rajasthan,Owned,Freelancer,9,148663,300217,9.3,24,188775,69.6,81.6,-1,49,12,1,0,2,45.6,0,1,0,3,Education Loan,4070018,240,41458,0.38,730,11.66,Conditionally Approved
BC00121,55,Male,Married,1,Graduate,Uttar Pradesh,Parental,Freelancer,8,106683,43622,17.2,28,84150,92.1,76.1,-1,81,13,0,1,2,36.9,2,1,0,1,Home Loan,1712656,12,151208,1.464,773,11.15,Rejected
BC00122,21,Female,Single,0,Higher Secondary,Uttar Pradesh,Parental,Salaried,0,117949,180248,10.1,26,111001,80.8,47.9,-1,108,10,0,0,1,18.4,2,4,2,0,Personal Loan,4944097,12,436506,3.701,619,14.64,Rejected
BC00123,55,Female,Widowed,1,Higher Secondary,Punjab,Owned,Salaried,11,158533,23258,23.7,37,231229,90.6,92.2,-1,15,3,0,1,2,52.6,2,0,2,0,Personal Loan,2660366,180,29904,0.189,637,15.57,Rejected
BC00124,57,Male,Single,2,Below Secondary,Madhya Pradesh,Owned,Business Owner,0,283077,349309,25.0,33,185935,71.7,88.3,1,5,0,0,0,0,29.6,0,0,0,0,Personal Loan,1284599,84,21861,0.077,817,8.39,Approved
BC00125,34,Male,Married,2,Post Graduate,Delhi,Parental,Self-Employed,1,99774,25742,2.4,37,59636,78.6,65.5,1,10,9,1,0,2,55.5,3,0,0,0,Home Loan,610846,84,10395,0.104,710,10.06,Conditionally Approved
BC00126,23,Female,Married,1,Graduate,Karnataka,Rented,Salaried,0,118471,320019,15.6,31,136564,74.6,32.8,-1,59,7,0,1,2,44.6,2,1,0,2,Vehicle Loan,4373242,240,44546,0.46,747,11.7,Conditionally Approved
BC00127,21,Male,Married,2,Post Graduate,Uttar Pradesh,Owned,Salaried,2,89946,184491,10.5,38,110217,65.4,95.2,-1,142,7,1,1,3,34.7,4,0,0,5,Education Loan,1245307,48,32065,0.634,768,9.37,Conditionally Approved
BC00128,25,Female,Married,2,Post Graduate,Rajasthan,Owned,Business Owner,3,380048,910763,13.0,41,303177,87.2,87.8,0,25,12,1,1,3,53.8,2,3,1,5,Personal Loan,2921712,180,32842,0.152,616,12.01,Under Review
BC00129,46,Female,Single,2,Graduate,West Bengal,Owned,Business Owner,7,179936,262035,32.9,34,99968,97.7,71.3,1,14,7,0,0,1,64.2,0,1,0,3,Personal Loan,4167143,48,107298,0.68,691,13.45,Under Review
BC00130,34,Female,Single,1,Graduate,Rajasthan,Company Provided,Salaried,2,102794,264232,26.0,43,126920,81.7,51.2,-1,22,2,1,1,2,14.4,2,0,0,4,Education Loan,3027407,24,140820,1.564,748,11.42,Rejected
BC00131,59,Female,Single,3,Graduate,Gujarat,Company Provided,Salaried,6,55841,146963,16.8,36,61681,79.8,80.1,-1,14,5,1,1,3,14.2,0,0,0,1,Business Loan,905656,180,10180,0.272,805,8.6,Approved
BC00132,47,Female,Single,2,Post Graduate,Madhya Pradesh,Owned,Salaried,1,149447,169588,21.3,34,201974,76.8,45.8,-1,11,11,1,0,2,18.6,1,2,0,5,Personal Loan,4710745,120,64358,0.598,701,10.89,Conditionally Approved
BC00133,29,Female,Married,3,Graduate,Uttar Pradesh,Company Provided,Business Owner,6,478812,571165,3.2,39,628772,44.3,47.6,1,36,11,0,0,1,21.2,3,1,1,0,Personal Loan,3616568,48,93121,0.194,711,11.89,Conditionally Approved
BC00134,35,Male,Single,0,Secondary,Punjab,Owned,Salaried,1,101272,159392,29.2,27,55318,51.4,98.9,-1,0,6,0,0,1,49.4,3,0,1,5,Education Loan,4729020,240,48170,0.723,630,12.99,Under Review
BC00135,35,Female,Single,1,Higher Secondary,Telangana,Parental,Salaried,0,62643,13938,18.3,42,81361,38.3,67.8,-1,12,8,0,0,1,71.4,2,0,0,3,Vehicle Loan,1842363,240,18767,0.539,620,14.22,Under Review
BC00136,46,Female,Married,0,Higher Secondary,Delhi,Owned,Gig Worker,1,10935,32671,5.4,37,5579,90.6,66.4,-1,43,4,0,1,2,8.8,2,1,0,4,Home Loan,688922,180,7744,2.537,703,10.18,Rejected
BC00137,62,Female,Single,1,Higher Secondary,Uttar Pradesh,Parental,Salaried,1,125500,143274,7.1,41,167724,74.2,90.2,-1,1,8,1,0,2,34.8,3,1,0,5,Personal Loan,827867,12,73091,0.782,676,12.38,Under Review
BC00138,33,Female,Married,1,Graduate,Kerala,Rented,Business Owner,3,473966,694571,32.0,38,580317,68.9,79.6,0,3,5,1,0,2,39.6,1,0,0,3,Education Loan,4110861,120,56163,0.15,793,9.6,Approved
BC00139,52,Female,Married,3,Higher Secondary,Tamil Nadu,Owned,Salaried,9,150588,344665,22.4,34,148153,96.2,91.8,-1,13,9,0,0,1,42.4,2,0,0,2,Home Loan,3116461,60,67449,0.514,752,9.25,Conditionally Approved
BC00140,59,Male,Married,2,Higher Secondary,Gujarat,Parental,Salaried,0,40997,39471,22.4,38,43894,73.1,90.2,-1,84,9,1,1,3,47.9,1,0,0,4,Credit Card,2552884,120,34878,1.339,767,9.07,Rejected
BC00141,52,Female,Married,1,Graduate,Gujarat,Owned,Salaried,6,104751,71726,14.6,40,44508,75.5,76.9,-1,57,9,1,1,3,46.5,0,3,0,3,Home Loan,1752424,240,17850,0.314,705,11.29,Conditionally Approved
BC00142,24,Male,Married,2,Secondary,Maharashtra,Company Provided,Business Owner,5,434073,203843,25.2,34,150998,94.7,53.6,1,0,3,1,1,3,13.0,1,0,0,5,Business Loan,3351643,24,155902,0.417,827,8.02,Approved
BC00143,50,Female,Married,0,Graduate,Telangana,Owned,Freelancer,10,16700,27242,13.2,34,11636,94.1,73.7,-1,27,12,0,0,1,24.3,2,1,1,2,Personal Loan,4225252,48,108794,7.113,697,13.97,Rejected
BC00144,57,Male,Divorced,1,Post Graduate,Gujarat,Owned,Gig Worker,1,50542,5860,11.7,26,64981,51.4,81.1,-1,12,0,0,1,1,33.4,1,0,0,3,Personal Loan,1235560,48,31814,0.926,676,14.33,Rejected
BC00145,43,Male,Divorced,2,Higher Secondary,Telangana,Parental,Salaried,2,107566,232085,1.2,38,92393,86.6,54.7,-1,41,0,1,0,1,71.4,0,0,1,3,Education Loan,1810968,24,84237,0.923,632,15.62,Rejected
BC00146,59,Female,Divorced,2,Higher Secondary,Kerala,Rented,Business Owner,13,444805,639643,31.3,36,252682,95.6,31.6,1,51,13,0,1,2,20.6,2,0,0,5,Personal Loan,996301,36,32523,0.129,804,8.83,Approved
BC00147,35,Female,Single,2,Graduate,Madhya Pradesh,Rented,Salaried,5,133255,218843,17.1,34,173426,49.3,50.6,-1,79,9,1,0,2,6.8,1,0,1,4,Vehicle Loan,4906113,180,55148,0.564,711,10.84,Conditionally Approved
BC00148,63,Female,Widowed,1,Graduate,Rajasthan,Owned,Salaried,2,83005,71658,2.8,38,47674,53.9,90.5,-1,25,4,1,0,2,45.1,0,1,0,2,Home Loan,4377101,240,44586,0.658,728,10.11,Under Review
BC00149,49,Male,Single,1,Graduate,Rajasthan,Rented,Freelancer,0,29955,18480,13.2,53,38300,63.5,63.7,-1,207,12,1,0,2,33.1,0,1,0,0,Home Loan,917838,84,15619,0.521,799,9.24,Conditionally Approved
BC00150,56,Female,Divorced,3,Graduate,Karnataka,Rented,Salaried,1,48387,103063,23.9,30,40818,52.1,55.6,-1,156,13,1,0,2,22.2,2,0,0,1,Home Loan,1107880,24,51533,1.168,807,7.58,Rejected
BC00151,33,Female,Single,4,Below Secondary,Madhya Pradesh,Rented,Salaried,4,118980,84451,19.8,24,101870,82.8,83.0,-1,85,2,0,0,0,60.0,2,0,2,4,Business Loan,3137714,24,145951,1.395,552,17.58,Rejected
BC00152,52,Male,Single,1,Higher Secondary,Madhya Pradesh,Rented,Salaried,6,110457,260927,0.7,33,69286,55.2,87.4,-1,34,4,1,1,3,51.3,0,2,0,2,Home Loan,4369859,120,59701,0.631,669,14.68,Conditionally Approved
BC00153,27,Female,Married,2,Higher Secondary,Telangana,Rented,Salaried,0,169129,116809,5.6,30,233433,59.7,83.6,-1,20,4,0,1,2,49.8,2,0,0,3,Home Loan,3528192,180,39659,0.323,760,11.88,Approved
BC00154,42,Female,Single,1,Post Graduate,West Bengal,Company Provided,Salaried,4,89028,167086,17.5,40,36194,67.0,39.1,-1,18,0,1,0,1,11.8,1,0,0,2,Personal Loan,1621853,180,18231,0.317,742,9.9,Conditionally Approved
BC00155,48,Male,Divorced,1,Graduate,Uttar Pradesh,Rented,Self-Employed,3,114977,226186,31.2,36,54417,89.9,67.0,1,0,13,0,1,2,65.3,2,0,1,1,Vehicle Loan,518224,84,8819,0.12,658,14.68,Conditionally Approved
BC00156,22,Male,Married,2,Graduate,Madhya Pradesh,Owned,Self-Employed,3,58939,92320,29.6,43,62656,86.2,88.6,1,11,7,1,1,3,11.7,1,3,2,5,Business Loan,3180576,180,35752,1.031,607,14.77,Rejected
BC00157,62,Female,Married,2,Graduate,Kerala,Owned,Freelancer,5,44345,132622,29.8,31,58542,88.6,87.7,-1,50,4,0,0,1,44.7,0,0,1,1,Home Loan,3290216,12,290488,6.663,682,15.64,Rejected
BC00158,26,Female,Married,3,Post Graduate,Uttar Pradesh,Rented,Gig Worker,9,57014,67844,22.3,38,23635,92.1,93.5,-1,37,4,1,0,2,27.1,0,1,1,0,Home Loan,1357066,240,13823,0.242,776,9.97,Conditionally Approved
BC00159,48,Male,Single,2,Graduate,Karnataka,Owned,Salaried,1,45567,121283,7.9,42,53792,64.9,98.8,-1,99,8,1,0,2,22.6,2,0,1,0,Credit Card,835890,12,73799,1.62,786,10.23,Rejected
BC00160,48,Female,Single,2,Graduate,Uttar Pradesh,Rented,Salaried,10,185811,109770,1.6,37,221303,92.5,79.8,-1,2,7,1,1,3,48.0,2,0,0,1,Personal Loan,4137954,36,135080,0.754,841,8.78,Under Review
BC00161,64,Female,Married,0,Graduate,Kerala,Parental,Salaried,0,82804,89255,5.7,30,82624,57.3,45.9,-1,6,12,0,1,2,49.9,1,0,0,4,Education Loan,972229,240,9903,0.361,717,9.37,Conditionally Approved
BC00162,64,Male,Married,2,Post Graduate,Delhi,Parental,Self-Employed,0,64298,33536,20.4,19,56844,77.3,84.9,1,62,0,1,0,1,43.8,0,0,0,4,Education Loan,2888109,60,62507,1.283,732,9.05,Rejected
BC00163,40,Male,Divorced,4,Graduate,Delhi,Rented,Salaried,1,28754,53210,10.4,38,19705,59.0,97.2,-1,17,2,0,0,0,42.9,5,1,0,3,Business Loan,2653441,240,27028,1.462,610,12.16,Rejected
BC00164,50,Female,Single,2,Higher Secondary,Punjab,Rented,Business Owner,0,368215,718368,21.4,41,265761,76.0,59.7,1,5,11,1,1,3,15.5,0,1,0,0,Home Loan,4856799,240,49472,0.134,839,8.1,Approved
BC00165,31,Female,Married,0,Graduate,West Bengal,Rented,Self-Employed,1,117811,166722,8.2,30,130690,47.6,42.2,1,225,6,1,1,3,38.9,1,0,0,3,Education Loan,248017,84,4221,0.163,805,8.87,Approved
BC00166,48,Female,Single,4,Higher Secondary,Rajasthan,Rented,Self-Employed,0,69935,153050,24.7,31,26460,80.9,84.0,1,61,0,1,1,2,39.2,3,1,0,0,Business Loan,3793757,12,334945,4.789,734,11.28,Rejected
BC00167,45,Female,Married,1,Higher Secondary,West Bengal,Parental,Self-Employed,8,137439,359567,26.5,35,137703,98.0,91.2,1,21,0,0,0,0,19.2,0,0,0,1,Vehicle Loan,2918921,120,39878,0.327,797,9.89,Approved
BC00168,59,Female,Married,1,Secondary,Gujarat,Rented,Salaried,0,33894,79719,10.8,39,21505,84.3,87.6,-1,69,4,1,1,3,25.3,2,0,0,4,Personal Loan,4915368,84,83647,3.058,810,8.33,Rejected
BC00169,53,Female,Single,0,Post Graduate,Tamil Nadu,Owned,Freelancer,6,30534,24452,16.2,43,26257,39.5,96.2,-1,45,8,1,1,3,55.3,0,2,0,4,Personal Loan,3053225,240,31101,1.674,640,13.45,Rejected
BC00170,21,Male,Single,0,Graduate,Rajasthan,Rented,Gig Worker,0,30350,31235,6.8,32,29463,90.9,77.3,-1,62,5,1,0,2,21.8,2,1,0,1,Home Loan,2379518,120,32509,1.236,802,8.98,Rejected
BC00171,47,Male,Married,1,Graduate,Punjab,Rented,Salaried,14,106942,128630,8.3,33,145740,90.4,51.9,-1,67,9,1,1,3,30.8,3,1,0,3,Vehicle Loan,4494623,48,115730,1.222,734,9.32,Rejected
BC00172,33,Female,Married,2,Secondary,Madhya Pradesh,Owned,Freelancer,6,64170,44336,14.4,30,63842,54.4,41.9,-1,3,1,1,0,1,40.2,1,0,1,3,Vehicle Loan,4278316,120,58450,1.145,630,13.2,Rejected
BC00173,61,Female,Married,2,Higher Secondary,West Bengal,Owned,Self-Employed,0,115546,132599,6.8,37,66161,65.5,82.6,1,39,10,1,0,2,50.6,2,0,0,2,Personal Loan,716775,24,33341,0.375,685,15.73,Conditionally Approved
BC00174,23,Female,Divorced,2,Graduate,Maharashtra,Parental,Freelancer,7,95201,75240,15.8,36,37638,56.1,89.5,-1,0,8,0,1,2,11.0,1,0,1,0,Personal Loan,3628478,84,61747,0.649,744,10.9,Conditionally Approved
BC00175,59,Female,Single,2,Post Graduate,Tamil Nadu,Rented,Gig Worker,3,48736,145604,13.2,40,51289,71.4,87.4,-1,1,5,0,0,1,14.8,1,2,0,3,Personal Loan,4752034,84,80868,1.967,690,15.68,Rejected
BC00176,26,Female,Married,2,Graduate,Tamil Nadu,Parental,Self-Employed,7,147992,350952,6.0,45,141193,66.8,95.0,0,93,4,0,1,2,3.0,1,1,0,1,Vehicle Loan,504529,24,23468,0.192,800,8.95,Approved
BC00177,28,Male,Married,3,Graduate,Telangana,Owned,Salaried,3,126604,328417,1.5,39,140044,86.2,60.5,-1,29,4,1,0,2,11.1,2,0,0,3,Credit Card,2394218,48,61648,0.605,755,9.36,Conditionally Approved
BC00178,47,Female,Married,3,Higher Secondary,Karnataka,Owned,Salaried,5,185878,515668,6.3,40,158233,76.0,96.8,-1,53,14,1,1,3,16.2,1,2,0,4,Home Loan,2911129,180,32723,0.284,815,7.82,Approved
BC00179,29,Male,Single,1,Graduate,Tamil Nadu,Owned,Self-Employed,7,108500,220093,9.1,38,139981,67.6,93.1,0,72,11,1,0,2,13.3,0,0,0,0,Personal Loan,1161766,180,13059,0.12,850,8.2,Approved
BC00180,57,Female,Married,0,Graduate,Madhya Pradesh,Rented,Business Owner,2,370752,226282,11.0,36,520616,84.0,49.2,1,119,2,1,1,2,40.4,1,2,0,5,Home Loan,3471147,180,39018,0.173,701,11.07,Conditionally Approved
BC00181,53,Female,Married,1,Post Graduate,Maharashtra,Rented,Salaried,0,178728,411025,9.0,31,62198,86.4,52.9,-1,81,13,0,0,1,32.7,3,0,1,2,Vehicle Loan,589203,180,6623,0.093,691,14.73,Conditionally Approved
BC00182,62,Female,Single,0,Post Graduate,Delhi,Parental,Salaried,9,80147,11643,6.0,40,95608,83.0,84.3,-1,26,5,0,0,1,55.9,1,0,2,0,Business Loan,1361629,12,120216,1.5,586,19.88,Rejected
BC00183,64,Male,Married,3,Graduate,West Bengal,Rented,Gig Worker,2,57234,24517,16.5,34,19585,85.5,88.4,-1,16,14,0,1,2,17.1,1,0,2,4,Credit Card,950542,24,44214,1.122,660,12.22,Rejected
BC00184,44,Male,Married,1,Graduate,Madhya Pradesh,Company Provided,Unemployed,3,11464,2130,8.9,41,9562,78.5,92.8,-1,6,14,1,0,2,50.5,2,0,2,4,Personal Loan,3261636,48,83982,9.07,529,23.88,Rejected
BC00185,35,Male,Married,2,Graduate,West Bengal,Owned,Self-Employed,0,135076,66564,13.3,40,115345,69.6,72.6,1,20,12,0,0,1,76.8,4,2,0,4,Credit Card,4004780,240,40793,0.45,577,16.52,Under Review
BC00186,52,Female,Single,0,Higher Secondary,Maharashtra,Owned,Salaried,3,120081,273882,14.5,36,136347,73.0,86.8,-1,18,3,0,0,1,16.4,2,1,0,4,Home Loan,4278416,36,139665,1.33,752,10.84,Rejected
BC00187,52,Male,Single,2,Post Graduate,West Bengal,Owned,Salaried,21,147721,394104,25.2,41,106785,59.0,55.1,-1,32,12,1,1,3,50.2,5,1,0,1,Vehicle Loan,2995759,84,50980,0.379,719,11.21,Conditionally Approved
BC00188,44,Male,Married,0,Graduate,Uttar Pradesh,Rented,Salaried,1,93056,84554,18.4,33,119585,97.0,56.6,-1,43,11,0,0,1,19.3,3,3,0,2,Home Loan,344768,120,4710,0.158,656,13.27,Conditionally Approved
BC00189,61,Female,Married,2,Secondary,Maharashtra,Owned,Freelancer,2,126718,56449,18.5,28,90152,64.1,49.0,-1,153,9,0,1,2,43.4,0,0,1,5,Education Loan,3402921,180,38251,0.499,734,9.74,Conditionally Approved
BC00190,32,Male,Married,4,Graduate,Maharashtra,Rented,Salaried,5,190268,169640,4.6,38,135285,96.1,66.6,-1,52,13,0,1,2,33.1,2,3,1,4,Vehicle Loan,111264,120,1520,0.113,648,12.85,Under Review
BC00191,59,Male,Married,1,Graduate,Punjab,Owned,Self-Employed,8,15192,30029,11.3,36,8619,96.3,75.4,0,41,14,1,0,2,67.5,1,3,1,4,Business Loan,2509507,36,81921,6.709,535,17.95,Rejected
BC00192,22,Female,Married,1,Graduate,Delhi,Owned,Salaried,2,105102,117251,14.1,36,117782,97.3,60.4,-1,16,1,0,1,1,18.4,2,0,1,3,Education Loan,4888094,84,83183,0.934,701,10.22,Rejected
BC00193,23,Female,Single,1,Graduate,Uttar Pradesh,Rented,Self-Employed,1,54082,156152,22.8,27,21195,70.5,63.9,0,1,12,1,1,3,13.3,0,0,0,2,Home Loan,4687452,60,101450,2.061,794,10.59,Rejected
BC00194,57,Male,Divorced,2,Post Graduate,Punjab,Rented,Business Owner,13,130811,62768,16.0,41,96233,91.3,59.0,1,13,2,0,1,1,17.0,1,1,0,0,Home Loan,3502097,48,90174,0.689,776,11.17,Under Review
BC00195,37,Female,Single,0,Post Graduate,Tamil Nadu,Parental,Gig Worker,5,30469,90554,20.1,39,18899,32.4,74.0,-1,58,8,1,1,3,28.3,2,0,0,2,Education Loan,3401191,12,300286,10.184,775,10.11,Rejected
BC00196,22,Male,Single,3,Post Graduate,Tamil Nadu,Parental,Salaried,0,92695,12617,20.7,30,53318,96.8,70.4,-1,9,10,1,0,2,25.0,3,2,3,2,Personal Loan,1268284,120,17327,0.295,528,20.44,Rejected
BC00197,22,Male,Single,0,Higher Secondary,Uttar Pradesh,Owned,Salaried,0,193972,273483,9.0,31,72386,61.7,57.3,-1,49,10,1,1,3,22.5,1,0,2,5,Home Loan,3130202,180,35186,0.31,680,14.26,Rejected
BC00198,48,Male,Single,0,Graduate,Madhya Pradesh,Parental,Salaried,3,142235,118091,17.5,40,75165,96.8,95.0,-1,34,8,1,0,2,40.0,0,0,0,2,Personal Loan,3771993,24,175454,1.304,782,11.0,Rejected
BC00199,43,Male,Single,2,Secondary,Maharashtra,Rented,Freelancer,1,144048,250964,17.6,36,120351,94.9,60.0,-1,7,5,1,0,2,9.2,3,0,0,5,Vehicle Loan,1998058,120,27298,0.363,771,9.78,Approved
BC00200,57,Female,Single,0,Higher Secondary,Delhi,Rented,Freelancer,1,57056,21681,3.4,39,51607,79.4,90.9,-1,12,9,1,1,3,52.8,2,0,0,4,Home Loan,4738827,84,80643,1.764,661,14.59,Rejected
BC00201,52,Male,Married,2,Higher Secondary,Rajasthan,Owned,Self-Employed,10,66831,176426,39.4,39,41663,96.2,91.5,1,27,9,1,1,3,16.0,0,0,0,4,Personal Loan,672207,60,14548,0.517,838,7.74,Conditionally Approved
BC00202,53,Female,Married,0,Higher Secondary,Rajasthan,Rented,Business Owner,0,82402,40865,20.9,25,89018,61.9,89.2,1,21,13,1,0,2,34.0,3,0,1,1,Home Loan,4955536,48,127598,1.609,662,15.55,Rejected
BC00203,21,Male,Married,3,Post Graduate,Kerala,Owned,Business Owner,6,234456,422825,7.5,38,164811,67.3,66.4,1,60,8,1,0,2,20.5,4,0,0,5,Personal Loan,692064,24,32191,0.244,786,9.08,Approved
BC00204,39,Male,Divorced,2,Graduate,Kerala,Owned,Salaried,1,140725,27681,8.9,29,104234,63.2,92.1,-1,53,3,1,1,3,53.3,4,2,0,5,Education Loan,915630,84,15582,0.288,648,15.45,Under Review
BC00205,22,Male,Single,2,Secondary,Uttar Pradesh,Owned,Freelancer,7,29671,29727,27.0,40,36767,58.5,74.9,-1,34,10,1,1,3,35.2,3,0,0,0,Credit Card,4375001,60,94687,3.191,741,11.82,Rejected
BC00206,64,Male,Married,0,Post Graduate,Uttar Pradesh,Rented,Self-Employed,6,42048,22462,8.1,32,40465,32.4,83.0,1,69,4,0,0,1,33.5,1,2,2,3,Vehicle Loan,2996878,24,139400,3.672,530,21.04,Rejected
BC00207,46,Male,Single,0,Graduate,Punjab,Rented,Salaried,0,65372,191916,9.9,33,94385,71.8,92.2,-1,33,9,1,0,2,75.2,1,0,0,2,Home Loan,2035500,120,27809,0.578,668,14.72,Conditionally Approved
BC00208,52,Female,Married,2,Post Graduate,Rajasthan,Parental,Self-Employed,3,58954,7951,13.1,28,43105,94.0,79.9,1,133,5,1,1,3,15.6,1,1,0,0,Credit Card,3022881,84,51442,0.873,824,8.15,Rejected
BC00209,26,Female,Divorced,1,Graduate,Delhi,Rented,Salaried,0,171451,192359,26.6,37,221756,89.3,70.5,-1,9,12,1,1,3,24.1,2,3,0,5,Vehicle Loan,1359989,240,13853,0.227,752,9.69,Approved
BC00210,52,Female,Married,1,Post Graduate,Delhi,Company Provided,Salaried,10,142322,139198,21.9,48,168795,47.4,94.3,-1,50,14,1,0,2,6.9,0,0,0,0,Home Loan,218678,60,4733,0.033,827,8.18,Approved
BC00211,24,Female,Single,2,Graduate,Maharashtra,Parental,Business Owner,10,183296,367762,21.5,35,250790,61.1,61.1,1,18,8,0,0,1,22.3,1,3,0,1,Credit Card,4676160,240,47632,0.287,758,11.6,Approved
BC00212,31,Male,Single,1,Higher Secondary,Uttar Pradesh,Owned,Salaried,2,125082,32959,33.0,42,181137,85.8,51.2,-1,13,12,0,0,1,20.1,0,0,1,3,Business Loan,4100501,240,41768,0.454,735,11.44,Conditionally Approved
BC00213,37,Female,Widowed,2,Post Graduate,Uttar Pradesh,Rented,Business Owner,2,432923,1061004,15.1,39,133865,67.5,85.1,1,7,4,1,1,3,25.5,3,0,1,5,Business Loan,1025924,12,90577,0.267,720,9.78,Conditionally Approved
BC00214,58,Female,Single,3,Higher Secondary,Uttar Pradesh,Rented,Salaried,1,37087,53884,1.4,38,15056,73.6,82.8,-1,32,7,0,1,2,13.9,2,3,0,5,Business Loan,853789,60,18478,1.172,707,11.41,Rejected
BC00215,44,Male,Single,1,Post Graduate,Kerala,Rented,Salaried,6,179834,254113,18.0,31,199473,91.7,64.2,-1,9,10,0,0,1,31.9,1,0,0,2,Home Loan,220923,240,2250,0.068,780,10.24,Approved
BC00216,25,Female,Married,3,Post Graduate,Delhi,Rented,Salaried,2,107617,81540,18.7,26,82676,75.7,94.8,-1,8,0,1,1,2,58.8,0,0,1,3,Home Loan,350406,120,4787,0.184,629,15.05,Under Review
BC00217,54,Male,Married,3,Graduate,West Bengal,Rented,Salaried,1,125483,190877,22.3,35,160988,89.9,68.7,-1,186,4,0,0,1,72.2,1,1,0,1,Business Loan,567961,84,9665,0.117,704,9.5,Conditionally Approved
BC00218,26,Male,Married,0,Higher Secondary,Karnataka,Owned,Business Owner,2,288038,332768,25.6,32,90552,60.9,91.6,1,64,9,0,0,1,63.3,2,2,0,4,Home Loan,1085598,84,18474,0.134,635,15.05,Under Review
BC00219,42,Male,Single,0,Secondary,Maharashtra,Rented,Salaried,0,132539,107475,3.3,46,168109,85.5,72.8,-1,55,0,0,1,1,17.2,2,2,0,0,Personal Loan,2561902,120,35001,0.264,729,10.28,Conditionally Approved
BC00220,31,Female,Married,2,Graduate,Maharashtra,Owned,Self-Employed,6,57215,33707,23.6,34,26450,69.0,76.6,1,63,9,1,1,3,39.9,3,0,0,2,Business Loan,3690377,12,325817,5.869,757,11.6,Rejected
BC00221,36,Female,Married,2,Post Graduate,Madhya Pradesh,Owned,Self-Employed,0,38185,84472,9.3,32,24755,68.4,97.3,1,138,13,0,1,2,44.6,0,4,0,5,Business Loan,213944,48,5509,0.799,660,12.45,Under Review
BC00222,53,Female,Single,1,Higher Secondary,Karnataka,Rented,Business Owner,5,142122,72756,9.2,38,207909,79.0,64.6,1,34,5,0,1,2,17.7,1,1,3,4,Personal Loan,2646105,12,233620,1.785,592,19.71,Rejected
BC00223,29,Female,Single,1,Higher Secondary,Rajasthan,Rented,Freelancer,1,92535,54332,23.1,32,33490,88.8,92.9,-1,9,6,1,0,2,29.1,1,4,1,1,Business Loan,3072345,84,52284,0.619,655,15.28,Conditionally Approved
BC00224,26,Female,Married,1,Post Graduate,Telangana,Owned,Business Owner,1,335622,595228,25.4,29,241261,47.7,57.7,0,79,11,0,1,2,70.6,1,0,0,3,Education Loan,2740543,48,70565,0.255,724,9.05,Conditionally Approved
BC00225,36,Male,Married,2,Graduate,West Bengal,Rented,Salaried,5,128892,97394,22.6,38,51742,87.0,91.0,-1,54,13,1,1,3,46.1,3,1,0,0,Business Loan,3019852,12,266618,2.069,780,11.99,Rejected
BC00226,49,Male,Divorced,0,Secondary,Delhi,Rented,Salaried,24,27023,38702,27.0,30,35787,63.5,49.1,-1,21,4,0,0,1,28.6,0,2,0,2,Home Loan,4806004,240,48955,2.182,714,9.22,Rejected
